floor_area,num_residents,avg_temp,has_ac,insulation_level,monthly_energy_cost
435.1448273521274,2,27.28417556591357,Yes,2.0,5234
158.33033205133222,1,32.02690569384837,Yes,3.0,3152
197.5565519352143,2,31.970399385706646,Yes,3.0,3204
47.261032783826465,4,29.76438757821116,Yes,1.0,1833
296.83708614706325,2,28.03788912204479,Yes,5.0,2679
268.4301559471455,2,25.466444848082546,Yes,2.0,3037
239.05505906023058,2,30.69427599134274,Yes,2.0,4316
467.3887687825897,6,31.548561035650483,Yes,4.0,7431
162.57279806456125,3,31.93550382889879,Yes,2.0,4144
257.60883448871687,4,30.441763433496494,No,2.0,3068
404.78331480283515,3,29.124280465134518,Yes,1.0,5832
261.4210464841313,3,27.29889223424133,No,3.0,1909
40.66332029202576,2,30.73831922724721,No,1.0,1450
357.6885454226208,6,32.666641818337496,Yes,1.0,7919
492.56317302026315,4,26.27779066363623,Yes,1.0,900000
451.34822569344556,4,25.455982976004993,Yes,1.0,5118
496.27828910852986,1,34.25626142677003,Yes,2.0,9835
155.86316383774107,6,,Yes,5.0,3773
458.97214468665453,2,29.533142468248684,Yes,1.0,6402
227.194982113489,2,26.38590223097493,Yes,2.0,2710
464.12756191069263,1,32.26682156636561,No,2.0,2812
433.23473719337943,5,30.788219517324606,Yes,1.0,8422
31.081914148821568,2,31.723626000399257,Yes,3.0,952
101.70920409701752,1,27.74731779979803,Yes,5.0,1613
255.95266679115156,3,31.128712125146947,No,3.0,2639
86.10902202533674,4,26.77969398654942,Yes,2.0,2172
179.2654537070771,3,31.78814262741845,Yes,3.0,3250
376.1367742388475,4,25.217694756962487,Yes,2.0,4870
155.39724480601328,2,28.39381604411458,Yes,,2416
167.9023186368838,1,28.781155107606697,Yes,2.0,2604
457.6675094386253,1,30.966954938355702,Yes,5.0,5951
318.7379113831821,4,32.08298476301223,Yes,3.0,4945
207.63237954110141,2,33.79982700918525,No,3.0,1974
256.8024845296358,2,20.54771523486329,Yes,4.0,796
442.4209324619075,3,33.76409367721909,Yes,1.0,9871
421.3080666062525,2,31.094293217121216,No,4.0,2579
222.7366331030689,2,27.760565434752674,Yes,2.0,2968
426.21491019541395,2,27.558769261251033,Yes,5.0,3738
62.72375867602708,1,30.04320761756638,No,,2131
202.45547281548264,3,30.58038438778185,No,5.0,2432
177.94718034534495,4,23.383661939011063,No,5.0,796
486.45729419258504,1,31.660259056772766,Yes,1.0,8985
-54.23972380262017,3,34.64564188609051,Yes,1.0,10196
388.12772972699196,4,32.642271096313394,Yes,4.0,7053
440.33748008057876,1,25.565394180726045,No,5.0,2068
225.8741627672658,5,31.8198614390805,Yes,1.0,6595
118.52124686351324,3,31.081109368877513,Yes,2.0,3120
387.7607143106642,1,31.690109543317334,Yes,1.0,6576
237.89615716130024,1,31.245435510983572,Yes,2.0,4025
152.973665611095,1,28.960414200048486,Yes,4.0,2141
474.38265345928863,5,25.604330718647205,Yes,,900000
164.48701872529185,3,,Yes,3.0,3663
83.89352747229012,3,32.63257857566602,Yes,3.0,2023
114.89849814892871,3,28.19536167163701,Yes,,2378
264.96247717208666,4,31.422057840404474,No,4.0,2205
491.3774815850863,2,28.890448242825038,No,1.0,4001
255.82630183384603,5,29.87080612334692,No,2.0,3347
483.75173606201537,1,29.948905940498616,Yes,,7049
286.20741810446833,3,27.48243144429602,No,2.0,2244
402.2231435870707,1,28.70039926610408,Yes,,5366
327.3329574150344,1,29.080462807733653,No,4.0,2011
266.3944115629306,2,28.472730745794788,Yes,3.0,3742
447.9668724333832,2,29.07799876663945,No,5.0,2882
247.61776260688637,2,30.666886663082348,Yes,1.0,4219
184.94416944183007,1,26.636065350889464,Yes,4.0,2394
284.87656225589404,2,26.583583282440298,No,3.0,2168
338.1050609862303,5,29.440518600540496,Yes,1.0,5409
393.22851215781577,1,31.10811360992668,No,1.0,1685
235.5234062420777,4,27.373383853330253,No,4.0,2792
336.1477273164914,5,27.058542002594404,Yes,2.0,4272
267.7715657796304,4,29.131824987182508,Yes,2.0,4030
434.0933770359429,1,27.21353782668313,Yes,3.0,3765
337.0656110225559,3,28.90310594542712,Yes,,3997
312.519846955307,3,26.49566478297602,Yes,2.0,3380
-71.97029864475252,2,27.80061857732545,Yes,4.0,4314
224.0924547886721,4,29.550624024780397,Yes,4.0,3640
322.1644199629844,1,34.69804163655704,Yes,5.0,5397
54.31025558226005,2,24.505826444890857,Yes,1.0,1624
452.8288699646655,5,30.233197170663356,Yes,2.0,8144
447.62238093767303,3,30.90246651373296,No,1.0,3510
-21.816904468044825,2,31.689425453983525,No,5.0,1385
181.90156254295292,4,24.824829777027976,Yes,4.0,2109
497.9480399482082,5,32.90328892953565,Yes,2.0,10582
371.86742423759426,1,32.74720460845934,Yes,1.0,7432
31.02903248686716,3,34.083778931500746,No,2.0,1891
297.00636673425254,3,27.970490287272845,No,4.0,2924
192.45613566651164,4,29.97672968698666,Yes,3.0,3915
35.15050159284158,1,29.427487194949695,No,5.0,1165
497.1663667148139,3,28.770694339419084,Yes,2.0,6586
158.98128963473735,1,32.52851988942751,Yes,3.0,3547
265.40384243502945,1,33.07469035841039,No,4.0,1831
370.86246512791496,2,36.3971618490442,No,5.0,2378
183.555521187547,2,31.257943089304867,Yes,5.0,2797
144.86028230674611,3,32.82027677801344,Yes,1.0,4094
422.1429781318597,4,31.370442645929295,Yes,3.0,6947
34.92735971456908,1,29.53957556350639,Yes,5.0,289
408.24514280303407,5,34.16453947627681,Yes,3.0,9332
442.1000858054073,3,32.17742406231872,Yes,2.0,7813
309.47003111120284,3,,Yes,3.0,3650
453.7379568877309,2,31.262903955717984,Yes,1.0,7069
102.29176466850663,1,31.497750843100658,Yes,4.0,2038
315.38104192268776,2,30.452021610779084,Yes,,5282
404.5275763508424,4,26.929356267944783,Yes,3.0,5170
54.62449367742948,5,34.81741561130222,Yes,5.0,3028
372.89677183157266,1,31.38260877510071,No,2.0,2505
40.88555377001447,3,30.365312719073856,No,1.0,1186
409.4847154868845,2,23.988305258878377,No,2.0,2787
184.58528548750485,2,34.52208203406858,Yes,1.0,4934
316.67936307888846,7,34.69512933730092,Yes,3.0,8180
398.3478234062649,4,29.75362161818527,Yes,1.0,6713
378.8759710440097,2,31.008891654811684,No,3.0,2426
421.32410664178605,4,24.975835882845185,Yes,1.0,3768
246.30503840928233,1,30.208879747020543,Yes,,2821
53.632153972925565,3,33.60187908623897,Yes,2.0,1604
311.60274688401745,5,,No,1.0,4086
373.2947921905397,2,25.921564048968754,Yes,5.0,3840
401.21932539466184,3,29.378767103346643,Yes,1.0,6422
189.32854378901868,3,29.297684079368818,No,1.0,2168
114.27294232704126,3,33.97834030309471,Yes,1.0,4126
42.060427946955244,1,34.7992967638905,Yes,1.0,824
96.73438944747653,4,28.91011795890614,Yes,4.0,2621
418.28817762841265,3,28.412445960675726,Yes,3.0,4896
58.32531193129517,4,27.533177776213368,Yes,5.0,1676
396.26422804351404,1,31.207477645512764,Yes,1.0,7956
359.96717752704933,1,28.104569484133844,Yes,2.0,4308
85.42383702533385,2,32.14409061610673,No,4.0,1212
448.22337826275026,2,27.510675296060736,Yes,3.0,4783
58.081867838460774,3,28.030579624991226,Yes,2.0,2878
497.48729946281844,4,29.157025314432563,Yes,1.0,8035
128.026595089981,5,29.375920037690943,Yes,5.0,2543
-37.14078956025903,3,33.28475522661449,No,4.0,1634
205.50914245616255,4,28.059417914982095,Yes,1.0,4333
235.3397909225368,2,32.01642611334007,No,3.0,1217
254.305326414482,2,28.07568747412564,Yes,5.0,3443
289.083755677621,3,27.17841715650784,Yes,5.0,3422
424.7852833349284,4,29.78517834557584,Yes,2.0,6721
361.81885558843345,4,31.57506120502473,Yes,1.0,7797
441.6856932412123,3,29.37797557804862,Yes,1.0,7177
402.4738605889372,5,30.388997761005516,Yes,4.0,5520
355.4022174055017,4,26.242684198861866,Yes,5.0,2993
360.6086662362074,2,33.03630810983914,Yes,2.0,7044
150.63275312529936,3,27.536497344860784,Yes,1.0,3624
238.6582018293654,1,34.9630259628196,Yes,2.0,5546
371.39665368589715,2,33.30600134679064,Yes,1.0,7815
471.16195409127295,5,31.345149022128933,Yes,4.0,8678
42.86379636352609,4,31.714138492773525,Yes,1.0,2657
82.12086710962673,2,29.323683168107138,No,5.0,1157
395.29359717871057,5,31.505460636803583,Yes,2.0,7467
191.89977208997846,3,30.568983341025998,No,1.0,2035
242.27475188260377,1,32.06933255259678,Yes,1.0,4039
268.5860783908155,1,33.036615049366674,No,4.0,2054
337.4900195335275,6,31.336928026717665,Yes,2.0,6510
486.86852816881225,2,30.554676163767834,Yes,1.0,8005
116.58657596028422,3,28.549130481649776,Yes,3.0,1626
453.3048519428932,3,32.580328964549516,No,,3030
265.7287607069769,5,35.98584577644421,Yes,2.0,7424
65.79639765213315,2,34.36523662660082,Yes,1.0,2565
83.27862353777587,2,,Yes,2.0,1578
92.28162425172891,1,31.714771205577666,No,4.0,995
135.9585632466253,1,30.646210695825665,Yes,3.0,2303
249.12117759524213,2,33.84296780275332,Yes,3.0,5402
393.22851215781577,1,31.10811360992668,No,1.0,1685
286.16085142669795,3,26.2614845546039,Yes,5.0,2479
463.89445822392156,4,33.39929151592423,Yes,2.0,8326
228.65248174705252,3,34.86478096329943,No,4.0,1637
239.23198082185752,1,30.805016639198502,Yes,4.0,3783
390.54481533835207,3,29.986375828323215,Yes,4.0,5266
452.9535247276649,1,26.89588636396519,Yes,2.0,4830
390.7991782705234,3,27.193472465931926,Yes,5.0,3192
218.35187467529772,5,27.962739670969945,No,4.0,2550
225.32206431582543,1,32.318532193814036,Yes,2.0,3685
407.8986016247573,5,27.21278820148947,Yes,3.0,4776
474.0979785261531,2,34.82647150610174,Yes,1.0,11432
287.164374471266,1,29.08631837332014,Yes,1.0,3545
272.4701692530057,1,30.536315007166586,Yes,1.0,5280
385.7521526074904,2,26.859756054559902,No,2.0,2381
293.67776507578503,2,31.519899088741788,No,4.0,1188
492.1620794925791,1,30.85712227031718,Yes,2.0,7319
363.82722458873457,2,36.75238210543271,Yes,5.0,7392
321.26047545714107,1,33.69941624306763,No,5.0,2261
89.23022617689811,4,31.22054329101314,No,2.0,1017
299.89017447804025,2,32.55667406573685,Yes,4.0,4634
275.136742386898,3,,Yes,5.0,5764
356.23999901580294,2,30.853195441691646,Yes,,4965
184.94416944183007,1,26.636065350889464,Yes,4.0,2394
137.53524757800614,1,30.57371978497465,Yes,5.0,2297
101.53818680151619,6,33.060971108085496,No,2.0,2844
482.43070899823385,1,30.268725260370612,Yes,2.0,6752
348.44214313101327,6,31.656566102400483,No,3.0,3183
43.719027160114386,8,37.08303201584296,Yes,4.0,3636
187.56774551369617,5,31.280768996950847,Yes,2.0,4324
325.76052593870304,5,,No,3.0,3297
408.68642180478133,2,30.655370875453542,Yes,1.0,6483
35.84389131663909,2,27.1964281033506,No,1.0,1589
118.10135516509061,1,27.03720638329827,No,2.0,969
373.21024876609226,1,32.565245769196814,Yes,1.0,6378
412.4872462228287,2,29.524818482064568,Yes,4.0,5683
95.09723478975306,1,26.3205178268719,No,4.0,180
498.0978352644343,1,28.48154808338193,Yes,3.0,4897
110.58867265319738,3,36.81762051751801,Yes,1.0,3502
131.34800960454604,2,34.1219206353593,No,4.0,1523
418.88610178686673,2,38.15924119659509,Yes,1.0,11997
422.31218216267473,2,30.25914725062665,Yes,2.0,5879
210.41761782526737,3,35.641033542298715,Yes,4.0,5244
145.22826879588192,1,26.83447062474752,Yes,4.0,1821
176.4065601039353,3,32.859479359236346,Yes,2.0,3805
270.8409265804757,3,34.21061295689122,No,,1303
-67.12347384054766,6,31.47344764344045,Yes,4.0,2687
478.0232181328758,1,29.69699932873895,Yes,5.0,5611
137.7802648178304,3,34.36355127544965,Yes,5.0,3384
395.2304163531452,1,25.92870783920369,Yes,2.0,2980
352.68424703732194,7,27.16757523519459,Yes,5.0,5037
265.4655152234333,3,32.43309279406906,Yes,2.0,5415
41.53586436709773,2,30.99346103060585,No,,1279
384.1655488654349,3,26.36698686311355,Yes,1.0,5502
306.3468380277673,3,34.051075353880016,Yes,5.0,5873
343.4452270876793,2,33.886042190642705,Yes,1.0,6458
218.5200120704467,1,31.07518593342778,Yes,2.0,3563
406.7532212962973,2,29.784586484534728,No,2.0,2094
50.18320499406996,1,29.20986515577711,Yes,4.0,1165
43.93409025164532,4,24.95477348172787,Yes,2.0,2211
182.19390863774439,5,28.711589393759684,Yes,4.0,3379
422.8376843925385,2,26.98591810873495,Yes,3.0,3664
466.6643516159,4,29.34061100952163,Yes,2.0,7044
238.63722126545065,1,32.57173534698739,No,1.0,1165
160.19951957381338,2,27.744577473379096,No,,1949
487.83020801624195,1,29.644379657165565,No,2.0,3199
299.5505210721349,2,32.199498331801394,Yes,3.0,5833
380.7120431885249,3,23.81777292437738,Yes,3.0,4086
94.94237312086477,1,32.463501879533894,Yes,2.0,2027
85.92295241406786,3,29.459597377337083,Yes,2.0,1546
77.99507439848995,2,34.86820055202132,Yes,5.0,2063
73.74005839400952,2,28.654265066590426,Yes,5.0,1345
360.5684270919379,3,31.533437212571425,Yes,5.0,5877
476.5594369142662,3,27.774112014300524,No,4.0,2870
425.0775228392134,2,27.293273272431726,Yes,3.0,3800
298.5194676242645,2,,Yes,5.0,4655
174.24969838013783,1,30.02778605102712,No,1.0,1763
280.8207133488736,1,31.450150248618005,Yes,4.0,4552
337.26345420447,2,30.570468136344825,Yes,4.0,3768
498.84988595038163,1,27.09314594404165,Yes,2.0,5764
485.33224242712856,2,32.84728738180293,Yes,3.0,8768
453.8441441443663,5,29.4368468074421,Yes,1.0,6115
390.96832716562653,2,35.51144520541328,Yes,2.0,8011
111.8678108404282,8,34.24705779388839,Yes,4.0,4265
361.77379239155624,5,28.49552065849294,Yes,2.0,5388
327.97761253367526,3,35.2229441336003,Yes,5.0,6707
77.74629215008031,3,27.56681714120811,No,3.0,1919
286.1075711591556,3,28.094135729896127,No,,1259
139.24746135524347,2,22.740620426736022,Yes,5.0,1167
408.32569078732934,1,31.519486352351098,No,2.0,1952
288.68947722004805,3,33.697761316353215,No,5.0,2095
83.617373162615,1,29.927377656777693,No,3.0,791
71.11165860901012,2,27.805211171621867,Yes,1.0,1438
374.6374150384351,5,34.85133416124139,Yes,4.0,7888
91.93494170342859,2,31.55154499846892,Yes,3.0,2787
179.57958952810577,4,32.8261281369304,Yes,2.0,4870
135.64956255539502,2,34.56754095311135,Yes,5.0,2234
60.46115183796472,3,28.15455918063318,Yes,5.0,923
294.7902306973648,4,25.898982678458243,No,2.0,3238
467.3286706992528,2,35.06129981080668,Yes,5.0,9039
460.8384042083806,2,30.974564756457898,Yes,,5896
193.5641326485927,1,28.56925261227077,No,2.0,1006
371.5294769342062,1,30.942715552697507,Yes,1.0,5936
111.25885018193438,4,29.917307429648424,Yes,4.0,2622
43.4993180414655,3,28.7232547749222,No,5.0,1726
418.73593058104683,2,25.86397651684863,No,5.0,2843
197.6808115109503,2,30.632705840492598,Yes,4.0,2861
432.8005736196069,2,31.076464120501324,No,4.0,1843
429.6183203139646,3,31.986872566920198,Yes,1.0,8169
365.940592746655,5,28.655757958634737,Yes,1.0,6065
116.13518421455858,4,34.751709156715926,No,2.0,1350
322.7922144298772,4,27.270294537339954,Yes,3.0,4601
39.332612311423645,1,27.23180750156927,Yes,5.0,1468
477.1715189641888,3,32.10899082209958,Yes,4.0,7277
93.02203849393848,1,28.398552505499946,No,5.0,320
152.80854668175783,3,29.612436869915197,No,5.0,1209
90.30164423362311,4,31.969498961801232,No,3.0,1514
404.0006892430794,4,27.551827625929633,No,1.0,3866
198.04307739536787,3,25.60075818383905,No,,1844
438.3693171472671,3,34.72647666861198,Yes,1.0,10115
85.67315307192047,2,25.45719057702592,No,4.0,1158
66.25363929821563,1,33.30783281942282,Yes,1.0,1777
338.8276564079193,2,31.137448827694687,Yes,4.0,4915
100.83870247153108,6,26.583889577202953,Yes,5.0,2146
329.6171296262657,5,29.369169168691887,Yes,,4679
250.1366724973578,3,,Yes,3.0,3014
420.4149428705248,3,32.17984745357151,No,5.0,3549
362.40884797059135,6,,No,5.0,2469
477.53184261327436,4,27.54580895308402,Yes,4.0,4271
55.32063201873119,3,28.366202184541237,Yes,1.0,1310
263.31728253361393,4,31.899857841264488,Yes,2.0,6045
384.75176153435507,2,30.44087947832269,No,1.0,2478
30.725568408452798,5,33.051721113261245,Yes,3.0,2383
309.2658255519519,1,33.18323258937393,Yes,2.0,5870
394.3487633166616,3,30.740325236599983,No,3.0,2811
64.26780390669138,3,30.25590216958365,Yes,3.0,1997
467.1857865199534,1,23.834109346140217,No,4.0,3415
122.12219428361726,1,25.10069134932768,No,1.0,529
286.70979195349895,3,,Yes,2.0,4843
476.3602221092896,3,33.846087450902175,Yes,5.0,900000
387.06419628700576,1,29.114897345863316,No,5.0,2847
478.3867511078862,2,,Yes,2.0,7307
438.72985457472913,2,,Yes,2.0,7215
193.86131321937395,2,32.018486522859966,Yes,4.0,3822
239.76713629828322,3,31.071534483317784,Yes,3.0,3324
80.86848473642439,2,33.73573435270387,No,2.0,2006
65.77527954628712,1,26.76978617131813,Yes,4.0,1367
162.66814516477996,2,29.786659692919443,Yes,5.0,2788
416.4151006306686,1,27.870308801864454,Yes,4.0,4164
320.2536273408471,2,33.35082877687601,Yes,1.0,6511
461.5266769204243,3,30.792971336314384,Yes,2.0,8503
206.7279400511215,5,31.436272192929792,Yes,4.0,4708
344.62821924503794,4,37.679108828682864,Yes,4.0,8497
416.8921735644693,2,33.88718602702782,Yes,1.0,9037
475.67535191327767,2,26.273356853170913,Yes,1.0,4506
235.53635644948494,3,,Yes,,3216
480.3418226452255,2,30.92732139892446,Yes,2.0,7753
37.79861688561073,2,32.9698978229916,Yes,5.0,1709
330.9247264990684,4,26.23016686043597,Yes,1.0,4014
281.91233587564034,1,28.156117772897435,No,5.0,2284
388.8894765316981,2,31.30540794365491,Yes,,5219
458.33165627892083,2,28.04333488830861,Yes,1.0,6238
138.66610609377287,2,32.26645108152735,No,5.0,1719
350.98736842001546,4,28.865446052872073,Yes,1.0,6010
44.586384732666346,2,30.84888929000715,Yes,2.0,945
61.8416935614985,3,29.09961234055672,Yes,1.0,2041
293.3320882269146,2,30.91272289784201,Yes,2.0,6176
278.21974126343423,4,32.021866282486705,Yes,5.0,5100
111.56116096998974,3,28.482866966854434,Yes,5.0,2299
193.22831721311294,3,27.624329503947376,No,,2277
111.34159660295231,3,32.58570660725462,Yes,2.0,2743
341.97238608234875,4,33.66799103088532,Yes,2.0,8012
179.87308101410284,5,30.345238606638468,No,4.0,1911
253.8461847223485,3,34.14861875950003,No,5.0,2426
361.81885558843345,4,31.57506120502473,Yes,1.0,7797
326.0860801317198,3,32.545103031269285,Yes,3.0,6376
89.18758590951796,5,25.936837764581774,Yes,2.0,2078
181.8225256755678,1,33.86580438000858,Yes,3.0,3122
151.0487305262766,4,31.482749804301505,No,5.0,1769
303.48300470697717,2,30.52654513720344,Yes,1.0,5084
73.58277824683852,2,28.798512777986026,Yes,1.0,1913
343.8598458881677,2,29.039130869904525,Yes,2.0,4708
312.4495658171007,1,29.375704336771143,No,2.0,2871
155.36812708377258,1,27.78224371891448,No,2.0,1947
152.85660191119285,8,36.63491566191844,No,3.0,2865
223.83391798484627,3,30.348911305991827,Yes,4.0,3829
259.7952654181264,1,,No,3.0,1087
447.99130182739145,4,32.86532634515732,Yes,2.0,7618
115.46674564542609,4,31.998942593218544,Yes,1.0,3723
203.34728282092803,3,28.62531080796016,Yes,1.0,3829
339.55270751293864,4,28.69186393502402,Yes,3.0,5376
467.32055445619005,2,25.473926146400782,Yes,2.0,3138
391.57992751933006,1,31.653535362598248,Yes,3.0,5920
272.5134615675453,3,34.62518733802068,Yes,3.0,6058
40.827274884431716,2,,Yes,2.0,2203
97.57040752184535,4,29.944621348980803,Yes,5.0,2709
210.85362730688843,4,30.64033640826583,Yes,5.0,3140
389.40912802766854,4,27.62730624671704,No,5.0,2623
415.0249715201544,1,24.241670892391987,Yes,5.0,2387
274.79067224390934,2,30.257398328698052,Yes,4.0,4218
262.7505231451199,5,34.758512238253225,No,5.0,2234
430.63839210219214,3,29.831762588060126,Yes,3.0,5832
356.87159954908225,4,26.654694641167232,Yes,3.0,4511
112.67500662893819,2,29.739242694817598,Yes,2.0,2324
487.6807874685237,1,32.677455305192815,Yes,1.0,8392
413.63520059888606,2,32.41808228477902,Yes,2.0,7096
443.1625059118976,3,32.78536375795232,No,1.0,3312
325.9714856277143,3,,Yes,2.0,5986
166.229101409247,3,28.99541768160083,Yes,4.0,3088
67.92432499791752,3,27.24307550200971,Yes,4.0,2214
107.88296314567204,3,32.78793882930217,Yes,1.0,3703
368.56320652754783,6,29.407868581532675,Yes,4.0,5729
113.33231739032249,7,32.03864292226109,No,5.0,2689
495.3959082400977,3,28.929547542167022,No,4.0,3897
291.1726282380153,3,31.41243118676915,Yes,2.0,5081
263.5408644071982,1,31.38515999047816,No,,2126
483.9431700363,3,31.01715462354926,No,,4296
368.32352472595556,1,24.650446191724797,Yes,3.0,2342
470.2898607899888,2,33.29555180797902,No,2.0,3752
32.79674563267762,5,34.847609478315206,Yes,5.0,2682
97.21376240466532,5,33.3076729824883,No,2.0,2643
57.712672695194115,2,26.065860092069773,No,2.0,1277
44.350403576576156,1,34.605585756431125,No,5.0,1905
169.658549721933,1,31.410969289428024,No,4.0,1597
125.12329908101246,2,36.03494213280366,Yes,4.0,3146
295.85398261591274,2,31.305367244388545,Yes,3.0,4869
171.32685907480672,1,35.01569212978663,No,5.0,1164
53.86407644135931,3,26.099771600411742,Yes,4.0,1394
364.9699526819631,5,27.82133982713592,Yes,4.0,4490
182.89561725312953,3,27.162959014687143,Yes,1.0,3765
90.42789799885146,3,30.056502680680406,No,2.0,1451
126.36262427623335,2,39.0034409092647,Yes,1.0,4193
468.034729367675,4,28.30435583593448,Yes,4.0,5211
45.14532321733394,3,32.608197754253744,Yes,3.0,1978
32.10140431038308,2,31.795185912149933,Yes,2.0,1769
358.627319756327,2,33.424991941806844,No,5.0,1903
341.97094014859135,3,32.8557874082392,Yes,5.0,6113
104.08285056687374,2,27.7068555952149,Yes,5.0,1760
345.0595168826701,4,31.51916750245296,Yes,1.0,7386
177.36481797712275,2,30.8819672912252,Yes,,2604
33.025849902937615,2,32.26898997991421,Yes,1.0,1267
314.46872182174553,1,32.223483271757175,Yes,5.0,3988
348.0489784950631,3,33.91889109261263,Yes,4.0,7215
324.09623488239157,5,30.697418312696495,Yes,4.0,4377
314.35521767666694,4,29.476780905707827,Yes,3.0,4973
102.37030192953546,2,29.209112686233855,Yes,4.0,1713
153.83602350662755,5,29.411002896183483,Yes,3.0,3113
130.20688663543706,3,30.987539965908965,No,3.0,1250
491.709881934748,4,32.83305870672813,No,1.0,5036
71.57108201345599,1,28.640271290988174,No,4.0,191
219.8780335228463,4,27.062392429849027,No,1.0,3853
38.99484390235699,6,24.68329059013991,Yes,3.0,1929
141.16887204412257,2,28.92480093677192,Yes,4.0,2365
400.3260603503836,3,25.349371667692665,Yes,2.0,4559
283.24470510622166,1,28.25957801029982,Yes,3.0,3578
436.4144431880908,1,26.883861150990704,Yes,1.0,5565
129.61201511748544,1,29.879462939244043,Yes,2.0,1920
471.07413021242496,1,32.16228294876376,No,,3449
463.2945687655436,2,29.629380926660765,Yes,4.0,5856
467.11354035245375,4,28.180819894218693,No,4.0,3031
219.38079950152377,3,27.18460667596409,Yes,2.0,3556
210.24510507243164,6,29.106949625182548,Yes,2.0,4324
480.32549623134145,3,29.118694692935147,Yes,2.0,6480
279.32630732194434,6,36.27474944579693,No,4.0,3136
56.928836811734996,1,31.84257226769923,Yes,3.0,1381
282.251832015111,2,26.894656491250647,No,3.0,2480
107.37279799034668,1,30.164273449443808,Yes,5.0,1700
277.80377603688817,1,30.290087789180564,Yes,2.0,4733
421.7858433233558,2,26.82557028222741,Yes,1.0,4757
326.303570700304,6,29.65807925779718,No,2.0,3991
99.16374294970868,3,31.725378619624678,No,5.0,1213
65.42918357219898,4,29.1658678893003,No,5.0,1563
453.0412833005626,7,30.72543834735643,Yes,1.0,8469
80.00104426829553,3,30.220076386242408,Yes,2.0,2320
280.6557766094128,1,26.256810109649432,No,4.0,1570
361.1532148490991,2,28.73518980704968,No,4.0,1806
289.39406950311184,1,30.44394525356664,No,3.0,2445
476.4429698529937,2,24.789964445272656,Yes,4.0,4403
443.39543634029303,4,19.201800958477197,Yes,1.0,100
79.54753119073106,2,33.70338469682913,No,2.0,1947
325.10233253915317,1,29.332936955379918,Yes,5.0,3294
148.7294048718692,3,26.106444973921853,Yes,4.0,1677
134.93597961726726,2,29.511714442660544,Yes,,2849
124.9707501948873,1,29.99770880467701,Yes,1.0,2286
498.0265298633254,1,35.04655149170253,Yes,5.0,7580
284.60037720966056,2,28.077822698337968,Yes,2.0,3512
490.81586253057185,1,35.68203234632233,No,5.0,1614
445.9460224612458,4,28.69089410553147,Yes,4.0,5283
317.07666468759885,5,29.97616989863659,Yes,3.0,5014
281.6020376910535,5,33.219255716999534,No,2.0,2922
99.16374294970868,3,31.725378619624678,No,5.0,1213
104.39373344896929,3,28.07045862100698,No,1.0,1915
37.75155452455809,4,27.61878591769768,Yes,,2116
408.14078955553686,3,32.35544386591986,No,,2643
205.46058042964088,3,34.904244357798596,Yes,3.0,5366
298.09701982200727,2,28.017866992330433,No,3.0,2322
204.92450083458988,4,33.338410646826986,Yes,4.0,4172
145.8104211432223,3,27.521484871712612,Yes,1.0,2613
215.176151315064,4,33.14125575147441,Yes,3.0,4796
494.5243885890859,5,31.06010265231948,No,1.0,4844
186.18173039956113,3,25.540645554388604,No,1.0,1720
409.3211564926612,3,35.44343029326605,Yes,3.0,8496
280.6557766094128,1,26.256810109649432,No,4.0,1570
227.0380132248962,5,30.07721426537425,No,2.0,2357
83.58929601342402,2,29.30872414027196,Yes,2.0,2138
254.55444466332457,1,31.611701462143767,No,1.0,1264
235.62159333370013,2,33.70321411606651,Yes,1.0,5506
420.57328644376275,4,32.28337528466126,Yes,3.0,8198
110.88249236553388,4,31.143833146388527,Yes,4.0,3342
278.55771948681286,3,34.73774283232866,Yes,3.0,5283
47.93864612086419,2,28.362201788818666,No,1.0,1528
402.2231435870707,1,28.70039926610408,Yes,2.0,5366
319.30083466411116,3,30.39712752098981,Yes,,4261
365.97309337800806,3,25.764513029371592,No,4.0,2197
319.5854498319645,1,30.059089392006094,No,1.0,1368
367.27586450362094,1,30.370460833022594,Yes,4.0,4536
164.36250647504346,4,30.954644600183663,Yes,2.0,4462
466.14406519227987,2,26.350685534009557,Yes,2.0,4984
190.0850922722616,3,30.997517689707895,Yes,2.0,4358
385.5056640830786,1,32.92034293533686,No,2.0,2861
492.02637494845,1,29.521479129167936,Yes,4.0,6029
137.65512516934052,2,25.601919564771148,Yes,1.0,1502
-10.275186657568966,1,29.12255233499755,Yes,,2618
187.01915077553568,2,25.538796467481212,No,5.0,2133
243.4998189227277,4,31.60112314385515,No,4.0,2596
44.59331122748983,3,33.710922635593946,Yes,3.0,1859
436.0471533312788,1,34.19047006578322,No,5.0,3063
306.03270772807275,1,30.3169208112547,Yes,,3720
204.86132489695478,1,26.51816297098526,No,2.0,2135
223.48020240782807,4,33.4928868601248,No,4.0,2046
121.96733397297217,1,26.718607690392577,Yes,1.0,1992
467.9234126718269,2,29.90343929499921,Yes,2.0,6675
142.7864585185876,5,29.02601068065778,No,,3450
44.94978962700105,1,25.477082237890883,Yes,2.0,544
261.4181889522304,5,26.96889629389093,Yes,3.0,4111
431.9905422503207,5,31.028389932207347,Yes,1.0,8551
445.45704770658875,5,27.675079240959978,Yes,4.0,4922
74.91642746156317,2,27.024237028364873,Yes,2.0,626
331.1640447139862,2,30.73397218446324,Yes,4.0,900000
